advocacy,advocate,0.479999989
consultant,consultation,0.419999987
consultant,consumer,0.449999988
consultant,contact,0.409999996
consultant,customer,0.430000007
consultant,department,0.460000008
consultant,developer,0.419999987
consultant,education,0.430000007
consultant,employee,0.419999987
consultant,engineer,0.419999987
consultant,engineering,0.400000006
consultant,experience,0.409999996
consultant,expert,0.529999971
consultant,expertise,0.419999987
consultant,faculty,0.419999987
consultant,firm,0.430000007
consultant,forum,0.400000006
consultant,group,0.400000006
consultant,guide,0.419999987
consultant,health,0.439999998
consultant,help,0.419999987
consultant,industry,0.449999988
consultant,information,0.409999996
consultant,institution,0.430000007
consultant,instructor,0.400000006
consultant,interest,0.400000006
consultant,investment,0.400000006
consultant,leader,0.439999998
consultant,management,0.469999999
consultant,manager,0.449999988
consultant,market,0.400000006
consultant,marketing,0.409999996
consultant,member,0.400000006
consultant,need,0.430000007
consultant,office,0.409999996
consultant,organization,0.439999998
consultant,partner,0.419999987
consultant,physician,0.400000006
consultant,practice,0.400000006
consultant,pro,0.400000006
consultant,professional,0.449999988
consultant,program,0.419999987
consultant,project,0.430000007
consultant,provider,0.460000008
consultant,representative,0.430000007
consultant,research,0.460000008
consultant,researcher,0.400000006
consultant,resource,0.439999998
consultant,safety,0.400000006
consultant,sale,0.419999987
consultant,school,0.409999996
consultant,science,0.430000007
consultant,search,0.400000006
consultant,service,0.409999996
consultant,software,0.419999987
consultant,source,0.400000006
consultant,specialist,0.5
consultant,staff,0.439999998
consultant,standard,0.400000006
consultant,student,0.439999998
consultant,supplier,0.419999987
consultant,support,0.419999987
consultant,teacher,0.409999996
consultant,team,0.439999998
consultant,technology,0.430000007
consultant,tool,0.400000006
consultant,training,0.49000001
consultant,user,0.400000006
consultant,work,0.400000006
fast_track,fha,0.5
staffordshire_terrier,straight_pin,0.5
staffordshire_terrier,tasman_dwarf_pine,0.579999983
axletree,cairo,0.469999999
axletree,carcass,0.439999998
axletree,doorknob,0.409999996
axletree,hush,0.409999996
drop,end,0.430000007
drop,event,0.400000006
drop,example,0.409999996
drop,experience,0.400000006
drop,fall,0.469999999
drop,feature,0.409999996
drop,front,0.400000006
drop,game,0.419999987
drop,growth,0.409999996
drop,hand,0.409999996
drop,image,0.409999996
drop,increase,0.460000008
drop,level,0.400000006
drop,light,0.409999996
drop,line,0.439999998
drop,link,0.409999996
drop,market,0.409999996
drop,need,0.409999996
drop,number,0.409999996
drop,offer,0.419999987
drop,page,0.400000006
drop,part,0.400000006
drop,performance,0.409999996
drop,phone,0.400000006
drop,place,0.400000006
drop,play,0.409999996
drop,power,0.409999996
drop,price,0.449999988
drop,problem,0.400000006
drop,product,0.400000006
drop,production,0.400000006
drop,rate,0.419999987
drop,reduction,0.449999988
drop,result,0.439999998
drop,return,0.409999996
drop,rise,0.439999998
drop,screen,0.409999996
drop,search,0.409999996
drop,side,0.409999996
drop,size,0.430000007
drop,space,0.409999996
drop,speed,0.400000006
drop,start,0.409999996
drop,test,0.400000006
drop,time,0.419999987
drop,today,0.409999996
drop,use,0.419999987
drop,volume,0.400000006
drop,water,0.409999996
drop,weight,0.409999996
drop,work,0.409999996
drop,year,0.409999996
consumption,cost,0.400000006
consumption,demand,0.419999987
consumption,increase,0.430000007
consumption,investment,0.400000006
consumption,market,0.400000006
consumption,production,0.419999987
consumption,rate,0.430000007
consumption,reduction,0.409999996
consumption,risk,0.409999996
consumption,sale,0.409999996
consumption,supply,0.419999987
consumption,usage,0.400000006
consumption,use,0.409999996
entity,example,0.409999996
entity,field,0.409999996
entity,form,0.409999996
entity,function,0.409999996
entity,fund,0.409999996
entity,government,0.400000006
entity,group,0.460000008
entity,individual,0.400000006
entity,information,0.449999988
entity,institution,0.460000008
entity,interest,0.439999998
entity,issue,0.400000006
entity,law,0.430000007
entity,level,0.400000006
entity,library,0.409999996
entity,link,0.400000006
entity,list,0.409999996
entity,management,0.409999996
entity,market,0.400000006
entity,member,0.419999987
entity,name,0.419999987
entity,need,0.400000006
entity,network,0.449999988
entity,number,0.400000006
entity,object,0.409999996
entity,operation,0.419999987
entity,order,0.430000007
entity,organization,0.479999989
entity,part,0.409999996
entity,plan,0.400000006
entity,point,0.400000006
entity,policy,0.409999996
entity,position,0.400000006
entity,power,0.400000006
entity,problem,0.409999996
entity,product,0.400000006
entity,program,0.449999988
entity,project,0.419999987
entity,property,0.430000007
entity,provider,0.409999996
entity,report,0.400000006
entity,request,0.409999996
entity,resource,0.409999996
entity,search,0.400000006
entity,section,0.400000006
entity,security,0.430000007
entity,service,0.419999987
entity,site,0.430000007
entity,software,0.419999987
entity,source,0.460000008
entity,standard,0.400000006
entity,state,0.400000006
entity,support,0.419999987
entity,system,0.430000007
entity,tax,0.400000006
entity,technology,0.400000006
entity,term,0.419999987
entity,type,0.400000006
entity,unit,0.439999998
entity,use,0.409999996
entity,user,0.419999987
entity,value,0.439999998
entity,work,0.419999987
basil,parsley,0.50999999
jar,pot,0.400000006
composition,content,0.409999996
composition,control,0.400000006
composition,design,0.419999987
composition,development,0.419999987
composition,element,0.400000006
composition,example,0.409999996
composition,experience,0.400000006
composition,feature,0.419999987
composition,form,0.409999996
composition,level,0.409999996
composition,line,0.400000006
composition,model,0.409999996
composition,pattern,0.400000006
composition,performance,0.409999996
composition,point,0.400000006
composition,product,0.419999987
composition,property,0.400000006
composition,quality,0.409999996
composition,solution,0.400000006
composition,source,0.409999996
composition,structure,0.439999998
composition,study,0.400000006
composition,type,0.400000006
composition,use,0.409999996
composition,work,0.409999996
copulation,oestrogen,0.449999988
adviser,advisor,0.660000026
adviser,attorney,0.409999996
adviser,committee,0.430000007
adviser,consultant,0.460000008
adviser,counselor,0.430000007
adviser,expert,0.409999996
adviser,officer,0.400000006
adviser,official,0.400000006
adviser,representative,0.439999998
clappers,finger_cymbals,1
column,course,0.400000006
column,end,0.409999996
column,entry,0.419999987
column,example,0.419999987
column,field,0.419999987
column,file,0.400000006
column,frame,0.419999987
column,half,0.400000006
column,image,0.419999987
column,item,0.400000006
column,line,0.419999987
column,link,0.400000006
column,list,0.430000007
column,page,0.449999988
column,panel,0.409999996
column,post,0.400000006
column,screen,0.400000006
column,section,0.439999998
column,set,0.419999987
column,site,0.409999996
column,source,0.400000006
column,space,0.400000006
column,table,0.449999988
column,text,0.409999996
column,value,0.409999996
column,version,0.400000006
column,volume,0.400000006
column,window,0.400000006
update,website,0.400000006
braun,geographer,0.400000006
braun,revolutionist,0.449999988
running_light,sidelight,0.629999995
running_light,starboard,0.469999999
running_light,whisker,0.419999987
mental_disorder,mental_disturbance,1
mental_disorder,psychological_disorder,1
macrocyte,megaloblast,1
macrocyte,megaloblastic_anaemia,0.870000005
macrocyte,megaloblastic_anemia,0.870000005
macrocyte,megalocyte,1
macrocyte,quasi-stellar_radio_source,0.670000017
macrocyte,swelling,0.409999996
agrostis_nebulosa,cloud_grass,1
boxfish,bushy_aster,0.409999996
boxfish,camelopard,0.670000017
boxfish,christmas_flower,0.409999996
boxfish,christmas_star,0.409999996
boxfish,euphorbia_pulcherrima,0.409999996
boxfish,giraffa_camelopardalis,0.670000017
boxfish,lobster_plant,0.409999996
boxfish,mexican_flameleaf,0.409999996
boxfish,rhizophora_mangle,0.670000017
boxfish,tree_creeper,0.469999999
boxfish,triton,0.409999996
boxfish,trunkfish,0.870000005
boxfish,wayside,0.449999988
numeration,specifier,0.439999998
electrophoridae,family_electrophoridae,1
electrophoridae,galvanometer,1
electrophoridae,handball,0.709999979
electrophoridae,hotplate,0.560000002
electrophoridae,quartz_crystal,0.819999993
electrophoridae,reactance,0.449999988
electrophoridae,scaler,0.400000006
electrophoridae,shunter,0.819999993
electrophoridae,stepping_motor,0.819999993
electrophoridae,thruster,0.5
electrophoridae,toaster_oven,1
electrophoridae,weir,0.479999989
job,knowledge,0.419999987
job,labor,0.430000007
job,language,0.400000006
job,law,0.439999998
job,lead,0.439999998
job,leader,0.419999987
job,level,0.469999999
job,life,0.5
job,line,0.479999989
job,link,0.460000008
job,list,0.460000008
job,listing,0.419999987
job,loan,0.419999987
job,location,0.469999999
job,look,0.409999996
job,machine,0.430000007
job,mail,0.419999987
job,man,0.430000007
job,management,0.50999999
job,manager,0.430000007
job,market,0.49000001
job,marketing,0.439999998
job,material,0.400000006
job,mean,0.400000006
job,medium,0.419999987
job,meeting,0.419999987
job,member,0.449999988
job,message,0.409999996
job,method,0.419999987
job,model,0.430000007
job,money,0.479999989
job,movie,0.400000006
job,music,0.430000007
job,name,0.430000007
job,nature,0.409999996
job,need,0.49000001
job,network,0.469999999
job,night,0.409999996
job,number,0.430000007
job,offer,0.479999989
job,office,0.460000008
job,operation,0.460000008
job,opportunity,0.50999999
job,option,0.460000008
job,order,0.460000008
job,organization,0.439999998
job,package,0.419999987
job,page,0.460000008
job,paper,0.439999998
job,part,0.49000001
job,participation,0.400000006
job,partner,0.409999996
job,pay,0.449999988
job,pc,0.400000006
job,people,0.430000007
job,performance,0.5
job,period,0.409999996
job,person,0.449999988
job,phone,0.449999988
job,photo,0.430000007
job,picture,0.449999988
job,piece,0.419999987
job,place,0.529999971
job,plan,0.460000008
job,platform,0.400000006
job,play,0.439999998
job,player,0.469999999
job,point,0.439999998
job,policy,0.430000007
job,position,0.49000001
job,post,0.479999989
job,power,0.469999999
job,practice,0.439999998
job,price,0.5
job,problem,0.460000008
job,product,0.5
job,production,0.439999998
job,program,0.529999971
job,project,0.529999971
job,property,0.430000007
job,protection,0.409999996
job,provider,0.409999996
job,quality,0.469999999
job,question,0.409999996
job,rate,0.449999988
job,record,0.469999999
job,reference,0.400000006
job,relationship,0.400000006
job,report,0.460000008
job,request,0.409999996
job,requirement,0.409999996
job,research,0.460000008
job,resource,0.479999989
job,response,0.419999987
job,result,0.50999999
job,return,0.430000007
job,review,0.449999988
job,right,0.400000006
job,road,0.400000006
job,role,0.469999999
job,room,0.409999996
job,safety,0.439999998
job,sale,0.5
job,school,0.469999999
job,science,0.409999996
job,search,0.519999981
job,section,0.430000007
job,security,0.469999999
job,selection,0.419999987
job,self,0.439999998
job,server,0.400000006
job,service,0.529999971
job,set,0.449999988
job,share,0.400000006
job,shopping,0.419999987
job,show,0.439999998
job,side,0.419999987
job,site,0.540000021
job,size,0.400000006
job,software,0.479999989
job,solution,0.460000008
job,sound,0.419999987
job,source,0.479999989
job,space,0.430000007
job,staff,0.460000008
job,standard,0.439999998
job,start,0.439999998
job,state,0.469999999
job,step,0.400000006
job,stock,0.419999987
job,store,0.419999987
job,story,0.419999987
job,strategy,0.419999987
job,student,0.449999988
job,study,0.430000007
job,style,0.400000006
job,supply,0.430000007
job,support,0.5
job,system,0.479999989
job,table,0.409999996
job,task,0.479999989
job,tax,0.409999996
job,teacher,0.430000007
job,team,0.469999999
job,technology,0.469999999
job,term,0.419999987
job,test,0.430000007
job,text,0.430000007
job,thing,0.460000008
job,time,0.540000021
job,title,0.409999996
job,today,0.49000001
job,tool,0.449999988
job,topic,0.400000006
job,track,0.409999996
job,trade,0.460000008
job,training,0.5
job,transfer,0.400000006
job,travel,0.449999988
job,treatment,0.419999987
job,tv,0.400000006
job,type,0.409999996
job,unit,0.419999987
job,use,0.49000001
job,user,0.5
job,utility,0.419999987
job,value,0.460000008
job,vehicle,0.430000007
job,version,0.430000007
job,video,0.439999998
job,view,0.419999987
job,water,0.409999996
job,way,0.479999989
job,web,0.5
job,website,0.50999999
job,week,0.460000008
job,woman,0.400000006
job,word,0.409999996
job,work,0.569999993
job,worker,0.409999996
job,world,0.460000008
job,year,0.50999999
bacillary_white_diarrhoea,pullorum_disease,1
boltzmann,ludwig_boltzmann,1
hangar,hatful,0.430000007
hangar,mickle,0.430000007
hangar,muckle,0.430000007
hangar,quite_a_little,0.430000007
hangar,tidy_sum,0.430000007
assistance,association,0.400000006
assistance,authority,0.439999998
assistance,award,0.400000006
assistance,benefit,0.460000008
assistance,building,0.400000006
assistance,call,0.419999987
assistance,capacity,0.430000007
assistance,care,0.469999999
assistance,career,0.409999996
assistance,case,0.409999996
assistance,center,0.409999996
assistance,certification,0.400000006
assistance,change,0.439999998
assistance,check,0.409999996
assistance,choice,0.409999996
assistance,client,0.460000008
assistance,collaboration,0.430000007
assistance,communication,0.479999989
assistance,community,0.449999988
assistance,company,0.460000008
assistance,competition,0.419999987
assistance,compliance,0.439999998
assistance,computer,0.400000006
assistance,con,0.419999987
assistance,concern,0.400000006
assistance,conference,0.409999996
assistance,connection,0.430000007
assistance,consideration,0.430000007
assistance,construction,0.400000006
assistance,consultant,0.400000006
assistance,consultation,0.449999988
assistance,consumer,0.419999987
assistance,contact,0.460000008
assistance,contract,0.419999987
assistance,contribution,0.409999996
assistance,control,0.449999988
assistance,cooperation,0.419999987
assistance,cost,0.439999998
assistance,country,0.400000006
assistance,course,0.449999988
assistance,coverage,0.430000007
assistance,credit,0.469999999
assistance,customer,0.449999988
assistance,datum,0.400000006
assistance,deal,0.430000007
assistance,decision,0.430000007
assistance,delivery,0.430000007
assistance,demand,0.469999999
assistance,department,0.449999988
assistance,development,0.479999989
assistance,discussion,0.409999996
assistance,document,0.409999996
assistance,education,0.50999999
assistance,effort,0.439999998
assistance,emergency,0.400000006
assistance,employee,0.469999999
assistance,employment,0.449999988
assistance,environment,0.400000006
assistance,equipment,0.409999996
assistance,establishment,0.409999996
assistance,evaluation,0.400000006
assistance,event,0.400000006
assistance,exchange,0.439999998
assistance,experience,0.469999999
assistance,expert,0.430000007
assistance,expertise,0.439999998
assistance,facility,0.449999988
assistance,family,0.409999996
assistance,financing,0.400000006
assistance,firm,0.409999996
assistance,forum,0.419999987
assistance,function,0.419999987
assistance,fund,0.439999998
assistance,funding,0.400000006
assistance,government,0.439999998
assistance,group,0.439999998
assistance,guidance,0.449999988
assistance,guide,0.409999996
assistance,health,0.5
assistance,help,0.529999971
assistance,history,0.400000006
assistance,home,0.439999998
assistance,hospital,0.409999996
assistance,implementation,0.400000006
assistance,improvement,0.419999987
assistance,industry,0.439999998
assistance,information,0.49000001
assistance,initiative,0.409999996
assistance,institution,0.419999987
assistance,instruction,0.419999987
assistance,insurance,0.409999996
assistance,interest,0.469999999
assistance,intervention,0.409999996
assistance,investment,0.469999999
assistance,involvement,0.430000007
assistance,issue,0.449999988
assistance,job,0.449999988
assistance,knowledge,0.430000007
assistance,law,0.449999988
assistance,leader,0.419999987
assistance,leadership,0.409999996
assistance,level,0.430000007
assistance,link,0.409999996
assistance,list,0.409999996
assistance,maintenance,0.400000006
assistance,management,0.519999981
assistance,manager,0.419999987
assistance,market,0.439999998
assistance,marketing,0.400000006
assistance,measure,0.400000006
assistance,meeting,0.409999996
assistance,member,0.430000007
assistance,membership,0.409999996
assistance,money,0.409999996
assistance,monitoring,0.400000006
assistance,need,0.519999981
assistance,network,0.439999998
assistance,offer,0.439999998
assistance,office,0.439999998
assistance,operation,0.449999988
assistance,opportunity,0.449999988
assistance,option,0.419999987
assistance,order,0.449999988
assistance,organization,0.49000001
assistance,part,0.409999996
assistance,participation,0.479999989
assistance,partner,0.419999987
assistance,pay,0.449999988
assistance,payment,0.409999996
assistance,performance,0.430000007
assistance,personnel,0.409999996
assistance,place,0.400000006
assistance,plan,0.460000008
assistance,planning,0.439999998
assistance,point,0.419999987
assistance,policy,0.469999999
assistance,position,0.409999996
assistance,power,0.419999987
assistance,practice,0.460000008
assistance,price,0.400000006
assistance,pro,0.449999988
assistance,problem,0.430000007
assistance,product,0.419999987
assistance,production,0.409999996
assistance,program,0.50999999
assistance,project,0.479999989
assistance,protection,0.460000008
assistance,provider,0.409999996
assistance,provision,0.419999987
assistance,quality,0.409999996
assistance,rate,0.419999987
assistance,recognition,0.400000006
assistance,record,0.400000006
assistance,registration,0.400000006
assistance,report,0.439999998
assistance,representative,0.400000006
assistance,request,0.439999998
assistance,requirement,0.460000008
assistance,research,0.49000001
assistance,resource,0.49000001
assistance,response,0.400000006
assistance,responsibility,0.439999998
assistance,result,0.409999996
assistance,review,0.439999998
assistance,right,0.400000006
assistance,risk,0.400000006
assistance,role,0.460000008
assistance,safety,0.449999988
assistance,sale,0.449999988
assistance,school,0.430000007
assistance,science,0.400000006
assistance,search,0.449999988
assistance,section,0.409999996
assistance,security,0.49000001
assistance,self,0.419999987
assistance,service,0.50999999
assistance,share,0.400000006
assistance,site,0.430000007
assistance,skill,0.400000006
assistance,software,0.439999998
assistance,solution,0.419999987
assistance,source,0.449999988
assistance,staff,0.469999999
assistance,standard,0.460000008
assistance,state,0.400000006
assistance,step,0.400000006
assistance,strategy,0.449999988
assistance,student,0.449999988
assistance,study,0.439999998
assistance,supervision,0.400000006
assistance,supply,0.430000007
assistance,support,0.540000021
assistance,system,0.439999998
assistance,tax,0.419999987
assistance,team,0.419999987
assistance,technology,0.460000008
assistance,term,0.400000006
assistance,test,0.409999996
assistance,time,0.430000007
assistance,tool,0.419999987
assistance,trade,0.430000007
assistance,training,0.550000012
assistance,transfer,0.430000007
assistance,travel,0.400000006
assistance,treatment,0.409999996
assistance,unit,0.409999996
assistance,university,0.400000006
assistance,use,0.460000008
assistance,user,0.430000007
assistance,value,0.409999996
assistance,web,0.409999996
assistance,website,0.409999996
assistance,work,0.460000008
assistance,worker,0.409999996
assistance,year,0.409999996
thought,time,0.439999998
thought,use,0.409999996
thought,view,0.460000008
thought,way,0.479999989
thought,word,0.439999998
thought,work,0.439999998
thought,world,0.449999988
space,speed,0.419999987
space,stand,0.419999987
space,standard,0.430000007
space,start,0.419999987
space,state,0.449999988
space,station,0.409999996
space,stay,0.409999996
space,step,0.409999996
space,stock,0.419999987
space,storage,0.449999988
space,store,0.439999998
space,story,0.400000006
space,strategy,0.409999996
space,structure,0.479999989
space,study,0.409999996
space,style,0.439999998
space,supply,0.439999998
space,support,0.479999989
space,surface,0.400000006
space,system,0.519999981
space,table,0.469999999
space,target,0.409999996
space,team,0.400000006
space,technology,0.50999999
space,term,0.430000007
space,test,0.449999988
space,text,0.419999987
space,thing,0.409999996
space,time,0.529999971
space,today,0.460000008
space,tool,0.449999988
space,track,0.409999996
space,trade,0.419999987
space,training,0.419999987
space,travel,0.419999987
space,tree,0.400000006
space,tv,0.400000006
space,type,0.460000008
space,unit,0.49000001
space,use,0.50999999
space,user,0.479999989
space,utility,0.409999996
space,value,0.49000001
space,vehicle,0.449999988
space,version,0.479999989
space,video,0.439999998
space,view,0.469999999
space,wall,0.400000006
space,water,0.49000001
space,way,0.460000008
space,web,0.469999999
space,website,0.419999987
space,week,0.400000006
space,window,0.449999988
space,word,0.400000006
space,work,0.519999981
space,world,0.5
space,year,0.460000008
robert_walpole,sir_robert_walpole,1
robert_walpole,walpole,0.629999995
bushy_aster,cineraria_maritima,0.529999971
bushy_aster,fenusa_pusilla,0.409999996
bushy_aster,genus_lens,0.400000006
bushy_aster,leatherleaf,0.400000006
bushy_aster,microstrobos_niphophilus,0.409999996
bushy_aster,rubus_cuneifolius,0.5
bushy_aster,sand_blackberry,0.5
bushy_aster,senecio_cineraria,0.529999971
bushy_aster,spurious_wing,0.5
bushy_aster,tasman_dwarf_pine,0.409999996
bushy_aster,tree_creeper,0.430000007
jot,zap,0.449999988
construction,contact,0.449999988
construction,content,0.449999988
construction,contract,0.409999996
construction,control,0.519999981
construction,core,0.409999996
construction,cost,0.449999988
construction,country,0.439999998
construction,course,0.5
construction,cover,0.49000001
construction,coverage,0.439999998
construction,creation,0.460000008
construction,credit,0.409999996
construction,customer,0.439999998
construction,cut,0.409999996
construction,database,0.430000007
construction,date,0.419999987
construction,datum,0.439999998
construction,day,0.419999987
construction,deal,0.449999988
construction,definition,0.469999999
construction,delivery,0.419999987
construction,demand,0.439999998
construction,design,0.579999983
construction,detail,0.409999996
construction,development,0.50999999
construction,device,0.449999988
construction,directory,0.400000006
construction,display,0.449999988
construction,distribution,0.430000007
construction,document,0.419999987
construction,door,0.400000006
construction,drive,0.430000007
construction,driver,0.430000007
construction,education,0.449999988
construction,element,0.449999988
construction,employment,0.400000006
construction,end,0.49000001
construction,energy,0.400000006
construction,engine,0.439999998
construction,engineering,0.419999987
construction,entry,0.439999998
construction,environment,0.469999999
construction,equipment,0.439999998
construction,establishment,0.409999996
construction,event,0.439999998
construction,example,0.5
construction,exchange,0.400000006
construction,experience,0.49000001
construction,extension,0.409999996
construction,fabric,0.449999988
construction,facility,0.479999989
construction,family,0.409999996
construction,feature,0.50999999
construction,field,0.479999989
construction,file,0.409999996
construction,film,0.400000006
construction,filter,0.400000006
construction,fire,0.400000006
construction,firm,0.430000007
construction,fit,0.400000006
construction,floor,0.400000006
construction,food,0.430000007
construction,form,0.5
construction,format,0.409999996
construction,forum,0.400000006
construction,foundation,0.419999987
construction,frame,0.460000008
construction,framework,0.439999998
construction,front,0.460000008
construction,function,0.449999988
construction,functionality,0.400000006
construction,fund,0.400000006
construction,game,0.460000008
construction,goal,0.409999996
construction,government,0.400000006
construction,ground,0.430000007
construction,group,0.460000008
construction,growth,0.430000007
construction,guide,0.419999987
construction,hand,0.449999988
construction,hardware,0.460000008
construction,head,0.430000007
construction,health,0.449999988
construction,help,0.409999996
construction,history,0.419999987
construction,home,0.5
construction,hotel,0.400000006
construction,house,0.409999996
construction,housing,0.439999998
construction,idea,0.430000007
construction,image,0.469999999
construction,implementation,0.449999988
construction,improvement,0.409999996
construction,increase,0.409999996
construction,industry,0.460000008
construction,information,0.479999989
construction,infrastructure,0.409999996
construction,input,0.400000006
construction,installation,0.49000001
construction,instruction,0.400000006
construction,instrument,0.400000006
construction,integration,0.439999998
construction,interest,0.460000008
construction,interface,0.419999987
construction,investment,0.460000008
construction,issue,0.430000007
construction,item,0.469999999
construction,job,0.439999998
construction,kit,0.400000006
construction,knowledge,0.430000007
construction,language,0.400000006
construction,law,0.430000007
construction,lead,0.409999996
construction,leader,0.430000007
construction,level,0.479999989
construction,library,0.430000007
construction,life,0.460000008
construction,light,0.400000006
construction,line,0.540000021
construction,link,0.449999988
construction,list,0.439999998
construction,location,0.460000008
construction,look,0.409999996
construction,machine,0.449999988
construction,man,0.400000006
construction,management,0.49000001
construction,manager,0.400000006
construction,map,0.430000007
construction,market,0.5
construction,material,0.479999989
construction,mean,0.400000006
construction,measure,0.400000006
construction,mechanism,0.400000006
construction,medium,0.460000008
construction,member,0.439999998
construction,memory,0.400000006
construction,method,0.460000008
construction,mode,0.409999996
construction,model,0.50999999
construction,money,0.439999998
construction,movement,0.400000006
construction,music,0.400000006
construction,name,0.430000007
construction,nature,0.449999988
construction,need,0.49000001
construction,network,0.479999989
construction,number,0.439999998
construction,object,0.409999996
construction,offer,0.460000008
